4.3956,2108.6,0.0020688,2108.6,28.61,-80.593,1593.8,319.94,493.37,588.03,32.964,4.682e-4,2.3276e-7,0.0072413,-0.001101,5.6215e-5,0.0013292,67.585,5.2558,0.05107,0
4.4456,2133.2,0.0021658,2133.2,28.61,-80.593,1609.7,316.28,490.19,583.37,32.831,-2.7247e-4,2.3314e-7,0.0012225,0.0073185,5.817e-5,3.9959e-4,67.585,5.2558,0.05107,0
4.4956,2157.6,0.0022377,2157.6,28.61,-80.593,1625.4,312.66,487.05,578.77,32.698,-2.4799e-4,2.3338e-7,0.005569,0.0047831,5.9423e-5,5.0955e-4,67.585,5.2558,0.05107,0
4.5456,2181.9,0.0022933,2181.9,28.61,-80.593,1641,309.07,483.97,574.24,32.565,1.7757e-4,2.3349e-7,0.0074512,-2.9837e-4,6.0222e-5,0.0014434,67.585,5.2558,0.05107,0
4.5956,2206,0.0023452,2206,28.61,-80.593,1656.3,305.54,480.93,569.78,32.429,0.0010141,2.3348e-7,0.0061594,-0.0044908,6.0912e-5,0.0012445,67.585,5.2558,0.05107,0
4.6456,2230,0.0024381,2230,28.61,-80.593,1671.5,302.04,477.94,565.38,32.291,9.3351e-4,2.3319e-7,0.0034207,-0.0068567,6.2643e-5,6.0168e-4,67.585,5.2558,0.05107,0
4.6956,2253.8,0.0025676,2253.8,28.61,-80.593,1686.5,298.57,474.99,561.04,32.153,-5.5544e-4,2.3304e-7,0.0043781,0.0062918,6.5273e-5,8.7866e-4,67.585,5.2558,0.05107,0
4.7456,2277.5,0.0026581,2277.5,28.61,-80.593,1701.4,295.15,472.09,556.76,32.014,-4.0819e-4,2.3273e-7,0.0066952,0.0040172,6.687e-5,9.3187e-4,67.585,5.2558,0.05107,0
4.7956,2301,0.0027211,2301,28.61,-80.593,1716,291.76,469.23,552.55,31.873,7.0722e-4,2.3216e-7,0.004654,-0.0063645,6.7756e-5,5.4603e-4,67.585,5.2558,0.05107,0
4.8456,2324.4,0.0028156,2324.4,28.61,-80.593,1730.5,288.41,466.42,548.39,31.73,9.6535e-4,2.3176e-7,-0.0030534,-0.0073523,6.9402e-5,6.1947e-4,67.585,5.2558,0.05107,0
4.8956,2347.7,0.002943,2347.7,28.61,-80.593,1744.9,285.09,463.65,544.29,31.588,3.6295e-5,2.3161e-7,0.0071572,0.0033554,7.1826e-5,5.6562e-4,67.585,5.2558,0.05107,0
4.9456,2370.8,0.0030574,2370.8,28.61,-80.593,1759.1,281.81,460.91,540.24,31.444,-2.8163e-4,2.321e-7,0.00772,0.0023733,7.389e-5,0.0014745,67.585,5.2558,0.05107,0
4.9956,2393.8,0.0031495,2393.8,28.61,-80.593,1773.1,278.57,458.22,536.25,31.297,0.0011608,2.3158e-7,0.0049882,-0.0065122,7.5384e-5,9.6907e-4,67.585,5.2558,0.05107,0
5.0456,2416.6,0.003284,2416.6,28.61,-80.592,1786.9,275.35,455.56,532.31,31.149,0.0012019,2.3147e-7,-0.003502,-0.0074613,7.7862e-5,7.5903e-4,67.585,5.2558,0.05107,0
5.0956,2439.3,0.0034466,2439.3,28.61,-80.592,1800.6,272.17,452.95,528.43,31.001,-3.6253e-4,2.3129e-7,0.004614,0.0067556,8.0955e-5,7.7892e-4,67.585,5.2558,0.05107,0
5.1456,2461.9,0.0035777,2461.9,28.61,-80.592,1814.1,269.02,450.36,524.59,30.853,-2.1742e-4,2.3091e-7,0.0080476,0.0021497,8.3263e-5,0.0017007,67.585,5.2558,0.05107,0
5.1956,2484.4,0.0036896,2484.4,28.61,-80.592,1827.5,265.9,447.82,520.81,30.701,6.9657e-5,2.3098e-7,0.0083623,0.0016273,8.5092e-5,9.0208e-4,67.585,5.2558,0.05107,0
5.2456,2506.7,0.0037902,2506.7,28.61,-80.592,1840.7,262.81,445.31,517.08,30.547,2.0364e-4,2.3071e-7,-0.0085125,8.8933e-4,8.6634e-5,5.7207e-4,67.585,5.2558,0.05107,0
5.2956,2528.9,0.0038968,2528.9,28.61,-80.592,1853.8,259.74,442.84,513.39,30.394,2.4498e-4,2.3073e-7,0,0,8.8288e-5,2.7265e-4,67.585,5.2558,0.05107,0
5.3456,2551,0.0039993,2551,28.61,-80.592,1866.7,256.71,440.4,509.75,30.24,5.1659e-4,2.3077e-7,0.0085442,-8.6904e-4,8.9826e-5,0.0021463,67.585,5.2558,0.05107,0
5.3956,2572.9,0.0041071,2572.9,28.61,-80.592,1879.5,253.71,437.99,506.16,30.084,4.1366e-4,2.3166e-7,0.0087868,-5.3845e-4,9.146e-5,0.0019344,67.585,5.2558,0.05107,0
5.4456,2594.8,0.0042159,2594.8,28.61,-80.592,1892.1,250.73,435.61,502.62,29.924,4.7961e-4,2.3143e-7,0,0,9.3092e-5,2.4318e-4,67.585,5.2558,0.05107,0
5.4956,2616.5,0.0043326,2616.5,28.61,-80.592,1904.5,247.78,433.27,499.12,29.764,3.0381e-4,2.316e-7,0,0,9.4876e-5,3.3504e-4,67.585,5.2558,0.05107,0
5.5456,2638.1,0.0044489,2638.1,28.61,-80.592,1916.8,244.86,430.96,495.66,29.605,4.4365e-4,2.3158e-7,0.0087414,-0.0016938,9.6623e-5,6.1524e-4,67.585,5.2558,0.05107,0
5.5956,2659.6,0.0045694,2659.6,28.61,-80.592,1929,241.96,428.68,492.25,29.444,6.8221e-4,2.3169e-7,0.0088674,-0.0014189,9.844e-5,0.0019305,67.585,5.2558,0.05107,0
