7.5935,2308.4,142.56,384.26,0.033378,3438.8,356.84,-3.07E-05,3.4077,2.8723,21.779,0.0013398
7.6435,2315.5,140.39,382.14,0.033608,3456.6,355.42,-3.07E-05,3.6856,2.5436,21.556,0.0015362
7.6935,2322.5,138.24,380.04,0.033857,3474.3,354.01,-3.07E-05,4.2712,-1.4055,21.332,0.0012633
7.7435,2329.3,136.09,377.96,0.034115,3492,352.61,-3.06E-05,3.8426,-2.4175,21.106,6.61E-04
7.7935,2336.1,133.96,375.91,0.03437,3509.6,351.23,-3.06E-05,4.1119,-1.9996,20.878,4.83E-04
7.8435,2342.7,131.83,373.88,0.034616,3527.1,349.87,-3.06E-05,4.594,-3.78E-01,20.649,7.57E-04
7.8935,2349.3,129.72,371.87,0.034862,3544.5,348.51,-3.06E-05,4.0949,2.17E+00,20.418,9.39E-04
7.9435,2355.7,127.62,369.88,0.035108,3561.9,347.17,-3.05E-05,3.4779,3.1266,20.185,9.79E-04
7.9935,2362,125.53,367.92,0.035357,3579.3,345.84,-3.05E-05,4.2565,1.9998,19.951,6.34E-04
8.0435,2368.2,123.45,365.98,0.0356,3596.5,344.53,-3.05E-05,4.2412,-2.0818,19.715,4.28E-04
8.0935,2374.4,121.38,364.06,0.035832,3613.7,343.23,-3.04E-05,3.7074,-2.9729,19.479,4.21E-04
8.1435,2380.4,119.32,362.16,0.036056,3630.8,341.93,-3.04E-05,4.1251,-2.45E+00,19.241,5.16E-04
8.1935,2386.3,117.28,360.28,0.036274,3647.9,340.66,-3.04E-05,4.8021,-5.01E-01,19,5.07E-04
8.2435,2392.1,115.24,358.42,0.036486,3664.9,339.39,-3.04E-05,4.4315,1.98E+00,18.757,6.69E-04
8.2935,2397.8,113.21,356.58,0.036696,3681.9,338.13,-3.04E-05,4.0219,2.80E+00,18.513,7.75E-04
8.3435,2403.4,111.19,354.77,0.036907,3698.7,336.89,-3.04E-05,4.2879,2.44E+00,18.267,6.91E-04
8.3935,2408.9,109.18,352.97,0.037116,3715.5,335.66,-3.03E-05,4.9473,-1.83E-01,18.021,8.57E-04
8.4435,2414.4,107.18,351.2,0.037329,3732.3,334.44,-3.04E-05,4.5728,-1.9768,17.773,0.0010929
