Time(s),Altitude(ft),p,q,r,phi,theta,psi,Vertical Velocity(ft/s)
7.387538673,-2609.973669,0,-6.69E-16,0,0,90,0,-222.3084431
7.392540392,-2611.084183,0,-6.65E-16,0,0,90,0,-222.10279
7.397542111,-2612.193669,0,-6.62E-16,0,0,90,0,-221.8972194
7.402543829,-2613.302128,0,-6.59E-16,0,0,90,0,-221.6917314
7.407545548,-2614.409559,0,-6.55E-16,0,0,90,0,-221.4863257
7.412547267,-2615.515964,0,-6.52E-16,0,0,90,0,-221.2810023
7.417548986,-2616.621343,0,-6.48E-16,0,0,90,0,-221.075761
7.422550705,-2617.725696,0,-6.44E-16,0,0,90,0,-220.8706018
7.427552424,-2618.829024,0,-6.41E-16,0,0,90,0,-220.6655246
7.432554142,-2619.931326,0,-6.37E-16,0,0,90,0,-220.4605292
7.437555861,-2621.032604,0,-6.34E-16,0,0,90,0,-220.2556155
7.44255758,-2622.132858,0,-6.30E-16,0,0,90,0,-220.0507834
7.447559299,-2623.232089,0,-6.26E-16,0,0,90,0,-219.8460328
7.452561018,-2624.330295,0,-6.22E-16,0,0,90,0,-219.6413636
7.457562736,-2625.427479,0,-6.19E-16,0,0,90,0,-219.4367758
7.462564455,-2626.523641,0,-6.15E-16,0,0,90,0,-219.2322691
7.467566174,-2627.61878,0,-6.11E-16,0,0,90,0,-219.0278435
7.472567893,-2628.712897,0,-6.07E-16,0,0,90,0,-218.8234988
7.477569612,-2629.805993,0,-6.03E-16,0,0,90,0,-218.619235
7.48257133,-2630.898069,0,-5.99E-16,0,0,90,0,-218.415052
7.487573049,-2631.989123,0,-5.96E-16,0,0,90,0,-218.2109496
7.492574768,-2633.079158,0,-5.92E-16,0,0,90,0,-218.0069278
7.497576487,-2634.168173,0,-5.88E-16,0,0,90,0,-217.8029864
7.502578206,-2635.256169,0,-5.84E-16,0,0,90,0,-217.5991253
7.507579924,-2636.343145,0,-5.80E-16,0,0,90,0,-217.3953444
7.512581643,-2637.429104,0,-5.76E-16,0,0,90,0,-217.1916437
7.517583362,-2638.514044,0,-5.72E-16,0,0,90,0,-216.9880229
7.522585081,-2639.597966,0,-5.68E-16,0,0,90,0,-216.7844821
7.5275868,-2640.680871,0,-5.64E-16,0,0,90,0,-216.581021
7.532588518,-2641.762759,0,-5.60E-16,0,0,90,0,-216.3776397
7.537590237,-2642.843631,0,-5.56E-16,0,0,90,0,-216.1743379
7.542591956,-2643.923487,0,-5.52E-16,0,0,90,0,-215.9711156
7.547593675,-2645.002327,0,-5.48E-16,0,0,90,0,-215.7679727
7.552595394,-2646.080151,0,-5.44E-16,0,0,90,0,-215.564909
7.557597112,-2647.156961,0,-5.40E-16,0,0,90,0,-215.3619245
7.562598831,-2648.232756,0,-5.36E-16,0,0,90,0,-215.159019
7.56760055,-2649.307537,0,-5.32E-16,0,0,90,0,-214.9561925
7.572602269,-2650.381304,0,-5.28E-16,0,0,90,0,-214.7534448
7.577603988,-2651.454058,0,-5.24E-16,0,0,90,0,-214.5507759
7.582605706,-2652.525799,0,-5.20E-16,0,0,90,0,-214.3481856
7.587607425,-2653.596527,0,-5.16E-16,0,0,90,0,-214.1456738
7.592609144,-2654.666243,0,-5.12E-16,0,0,90,0,-213.9432405
7.597610863,-2655.734948,0,-5.08E-16,0,0,90,0,-213.7408854
7.602612582,-2656.802641,0,-5.05E-16,0,0,90,0,-213.5386086
7.6076143,-2657.869323,0,-5.01E-16,0,0,90,0,-213.3364099
7.612616019,-2658.934994,0,-4.97E-16,0,0,90,0,-213.1342892
7.617617738,-2659.999656,0,-4.93E-16,0,0,90,0,-212.9322464
7.622619457,-2661.063307,0,-4.89E-16,0,0,90,0,-212.7302814
7.627621176,-2662.125949,0,-4.85E-16,0,0,90,0,-212.5283941
7.632622894,-2663.187582,0,-4.82E-16,0,0,90,0,-212.3265844
7.637624613,-2664.248206,0,-4.78E-16,0,0,90,0,-212.1248522
7.642626332,-2665.307822,0,-4.74E-16,0,0,90,0,-211.9231974
7.647628051,-2666.36643,0,-4.70E-16,0,0,90,0,-211.7216198
7.65262977,-2667.424031,0,-4.67E-16,0,0,90,0,-211.5201194
7.657631488,-2668.480624,0,-4.63E-16,0,0,90,0,-211.3186961
7.662633207,-2669.536211,0,-4.59E-16,0,0,90,0,-211.1173498
7.667634926,-2670.590791,0,-4.56E-16,0,0,90,0,-210.9160803
7.672636645,-2671.644366,0,-4.52E-16,0,0,90,0,-210.7148877
7.677638364,-2672.696935,0,-4.48E-16,0,0,90,0,-210.5137716
7.682640083,-2673.748498,0,-4.45E-16,0,0,90,0,-210.3127322
7.687641801,-2674.799057,0,-4.41E-16,0,0,90,0,-210.1117692
7.69264352,-2675.848612,0,-4.38E-16,0,0,90,0,-209.9108825
7.697645239,-2676.897162,0,-4.35E-16,0,0,90,0,-209.7100721
7.702646958,-2677.944709,0,-4.31E-16,0,0,90,0,-209.5093379
7.707648677,-2678.991252,0,-4.28E-16,0,0,90,0,-209.3086797
7.712650395,-2680.036793,0,-4.24E-16,0,0,90,0,-209.1080975
7.717652114,-2681.081331,0,-4.21E-16,0,0,90,0,-208.9075911
7.722653833,-2682.124866,0,-4.18E-16,0,0,90,0,-208.7071605
7.727655552,-2683.1674,0,-4.15E-16,0,0,90,0,-208.5068055
7.732657271,-2684.208933,0,-4.12E-16,0,0,90,0,-208.3065261
7.737658989,-2685.249465,0,-4.08E-16,0,0,90,0,-208.1063221
7.742660708,-2686.288996,0,-4.05E-16,0,0,90,0,-207.9061934
7.747662427,-2687.327526,0,-4.02E-16,0,0,90,0,-207.70614
7.752664146,-2688.365057,0,-3.99E-16,0,0,90,0,-207.5061617
7.757665865,-2689.401588,0,-3.96E-16,0,0,90,0,-207.3062585
7.762667583,-2690.437121,0,-3.93E-16,0,0,90,0,-207.1064302
7.767669302,-2691.471654,0,-3.91E-16,0,0,90,0,-206.9066768
7.772671021,-2692.505189,0,-3.88E-16,0,0,90,0,-206.7069981
7.77767274,-2693.537726,0,-3.85E-16,0,0,90,0,-206.507394
7.782674459,-2694.569265,0,-3.82E-16,0,0,90,0,-206.3078645
7.787676177,-2695.599807,0,-3.80E-16,0,0,90,0,-206.1084095
7.792677896,-2696.629352,0,-3.77E-16,0,0,90,0,-205.9090287
7.797679615,-2697.657901,0,-3.74E-16,0,0,90,0,-205.7097222
7.802681334,-2698.685453,0,-3.72E-16,0,0,90,0,-205.5104899
7.807683053,-2699.71201,0,-3.70E-16,0,0,90,0,-205.3113316
7.812684771,-2700.737571,0,-3.67E-16,0,0,90,0,-205.1122472
7.81768649,-2701.762138,0,-3.65E-16,0,0,90,0,-204.9132367
7.822688209,-2702.785709,0,-3.62E-16,0,0,90,0,-204.7142999
7.827689928,-2703.808286,0,-3.60E-16,0,0,90,0,-204.5154368
7.832691647,-2704.829869,0,-3.58E-16,0,0,90,0,-204.3166472
7.837693365,-2705.850459,0,-3.56E-16,0,0,90,0,-204.1179311
7.842695084,-2706.870056,0,-3.54E-16,0,0,90,0,-203.9192883
7.847696803,-2707.888659,0,-3.52E-16,0,0,90,0,-203.7207188
7.852698522,-2708.90627,0,-3.50E-16,0,0,90,0,-203.5222224
7.857700241,-2709.922889,0,-3.48E-16,0,0,90,0,-203.3237991
7.862701959,-2710.938517,0,-3.46E-16,0,0,90,0,-203.1254488
7.867703678,-2711.953152,0,-3.44E-16,0,0,90,0,-202.9271713
7.872705397,-2712.966797,0,-3.42E-16,0,0,90,0,-202.7289665
7.877707116,-2713.979451,0,-3.41E-16,0,0,90,0,-202.5308345
7.882708835,-2714.991115,0,-3.39E-16,0,0,90,0,-202.332775
7.887710553,-2716.001789,0,-3.38E-16,0,0,90,0,-202.1347879
7.892712272,-2717.011474,0,-3.36E-16,0,0,90,0,-201.9368733
7.897713991,-2718.020169,0,-3.35E-16,0,0,90,0,-201.7390309
7.90271571,-2719.027875,0,-3.33E-16,0,0,90,0,-201.5412607
7.907717429,-2720.034593,0,-3.32E-16,0,0,90,0,-201.3435626
7.912719147,-2721.040323,0,-3.31E-16,0,0,90,0,-201.1459364
7.917720866,-2722.045064,0,-3.29E-16,0,0,90,0,-200.9483822
7.922722585,-2723.048819,0,-3.28E-16,0,0,90,0,-200.7508997
7.927724304,-2724.051586,0,-3.27E-16,0,0,90,0,-200.5534889
7.932726023,-2725.053367,0,-3.26E-16,0,0,90,0,-200.3561498
7.937727741,-2726.054162,0,-3.25E-16,0,0,90,0,-200.1588821
7.94272946,-2727.05397,0,-3.24E-16,0,0,90,0,-199.9616858
7.947731179,-2728.052793,0,-3.23E-16,0,0,90,0,-199.7645608
7.952732898,-2729.05063,0,-3.23E-16,0,0,90,0,-199.5675071
7.957734617,-2730.047483,0,-3.22E-16,0,0,90,0,-199.3705245
7.962736336,-2731.043351,0,-3.21E-16,0,0,90,0,-199.1736128
7.967738054,-2732.038235,0,-3.21E-16,0,0,90,0,-198.9767722
7.972739773,-2733.032135,0,-3.20E-16,0,0,90,0,-198.7800023
7.977741492,-2734.025051,0,-3.20E-16,0,0,90,0,-198.5833032
7.982743211,-2735.016985,0,-3.19E-16,0,0,90,0,-198.3866747
7.98774493,-2736.007935,0,-3.19E-16,0,0,90,0,-198.1901167
7.992746648,-2736.997903,0,-3.19E-16,0,0,90,0,-197.9936292
7.997748367,-2737.98689,0,-3.18E-16,0,0,90,0,-197.7972121
8.002750086,-2738.974894,0,-3.18E-16,0,0,90,0,-197.6008652
8.007751805,-2739.961917,0,-3.18E-16,0,0,90,0,-197.4045885
8.012753524,-2740.947959,0,-3.18E-16,0,0,90,0,-197.2083818
8.017755242,-2741.93302,0,-3.18E-16,0,0,90,0,-197.0122451
8.022756961,-2742.917101,0,-3.18E-16,0,0,90,0,-196.8161783
8.02775868,-2743.900202,0,-3.18E-16,0,0,90,0,-196.6201813
8.032760399,-2744.882323,0,-3.18E-16,0,0,90,0,-196.424254
8.037762118,-2745.863465,0,-3.19E-16,0,0,90,0,-196.2283963
8.042763836,-2746.843628,0,-3.19E-16,0,0,90,0,-196.032608
8.047765555,-2747.822812,0,-3.19E-16,0,0,90,0,-195.8368892
8.052767274,-2748.801019,0,-3.20E-16,0,0,90,0,-195.6412397
8.057768993,-2749.778247,0,-3.20E-16,0,0,90,0,-195.4456594
8.062770712,-2750.754498,0,-3.21E-16,0,0,90,0,-195.2501482
8.06777243,-2751.729771,0,-3.21E-16,0,0,90,0,-195.0547061
8.072774149,-2752.704068,0,-3.22E-16,0,0,90,0,-194.8593329
8.077775868,-2753.677388,0,-3.23E-16,0,0,90,0,-194.6640286
8.082777587,-2754.649732,0,-3.24E-16,0,0,90,0,-194.468793
8.087779306,-2755.6211,0,-3.25E-16,0,0,90,0,-194.2736261
8.092781024,-2756.591493,0,-3.25E-16,0,0,90,0,-194.0785277
8.097782743,-2757.56091,0,-3.26E-16,0,0,90,0,-193.8834978
8.102784462,-2758.529353,0,-3.27E-16,0,0,90,0,-193.6885363
8.107786181,-2759.496821,0,-3.29E-16,0,0,90,0,-193.4936431
8.1127879,-2760.463315,0,-3.30E-16,0,0,90,0,-193.2988181
8.117789618,-2761.428836,0,-3.31E-16,0,0,90,0,-193.1040611
8.122791337,-2762.393382,0,-3.32E-16,0,0,90,0,-192.9093722
8.127793056,-2763.356956,0,-3.34E-16,0,0,90,0,-192.7147513
8.132794775,-2764.319557,0,-3.35E-16,0,0,90,0,-192.5201981
8.137796494,-2765.281186,0,-3.36E-16,0,0,90,0,-192.3257127
8.142798212,-2766.241842,0,-3.38E-16,0,0,90,0,-192.1312949
8.147799931,-2767.201527,0,-3.39E-16,0,0,90,0,-191.9369446
8.15280165,-2768.16024,0,-3.41E-16,0,0,90,0,-191.7426619
8.157803369,-2769.117982,0,-3.43E-16,0,0,90,0,-191.5484465
8.162805088,-2770.074754,0,-3.44E-16,0,0,90,0,-191.3542983
8.167806806,-2771.030555,0,-3.46E-16,0,0,90,0,-191.1602174
8.172808525,-2771.985386,0,-3.48E-16,0,0,90,0,-190.9662035
8.177810244,-2772.939247,0,-3.50E-16,0,0,90,0,-190.7722567
8.182811963,-2773.892139,0,-3.52E-16,0,0,90,0,-190.5783767
8.187813682,-2774.844062,0,-3.54E-16,0,0,90,0,-190.3845636
8.1928154,-2775.795016,0,-3.56E-16,0,0,90,0,-190.1908172
8.197817119,-2776.745002,0,-3.58E-16,0,0,90,0,-189.9971375
8.202818838,-2777.694019,0,-3.60E-16,0,0,90,0,-189.8035243
8.207820557,-2778.642069,0,-3.62E-16,0,0,90,0,-189.6099775
8.212822276,-2779.589152,0,-3.64E-16,0,0,90,0,-189.4164971
8.217823994,-2780.535267,0,-3.66E-16,0,0,90,0,-189.223083
8.222825713,-2781.480416,0,-3.69E-16,0,0,90,0,-189.0297351
8.227827432,-2782.424598,0,-3.71E-16,0,0,90,0,-188.8364533
8.232829151,-2783.367814,0,-3.73E-16,0,0,90,0,-188.6432374
8.23783087,-2784.310065,0,-3.76E-16,0,0,90,0,-188.4500875
8.242832589,-2785.25135,0,-3.78E-16,0,0,90,0,-188.2570034
8.247834307,-2786.19167,0,-3.81E-16,0,0,90,0,-188.0639851
8.252836026,-2787.131025,0,-3.83E-16,0,0,90,0,-187.8710324
8.257837745,-2788.069416,0,-3.86E-16,0,0,90,0,-187.6781452
8.262839464,-2789.006842,0,-3.88E-16,0,0,90,0,-187.4853236
8.267841183,-2789.943305,0,-3.91E-16,0,0,90,0,-187.2925672
8.272842901,-2790.878804,0,-3.94E-16,0,0,90,0,-187.0998762
8.27784462,-2791.813341,0,-3.97E-16,0,0,90,0,-186.9072504
8.282846339,-2792.746914,0,-3.99E-16,0,0,90,0,-186.7146897
8.287848058,-2793.679525,0,-4.02E-16,0,0,90,0,-186.522194
8.292849777,-2794.611174,0,-4.05E-16,0,0,90,0,-186.3297632
8.297851495,-2795.541861,0,-4.08E-16,0,0,90,0,-186.1373973
8.302853214,-2796.471586,0,-4.11E-16,0,0,90,0,-185.9450961
8.307854933,-2797.400351,0,-4.14E-16,0,0,90,0,-185.7528596
8.312856652,-2798.328154,0,-4.17E-16,0,0,90,0,-185.5606877
8.317858371,-2799.254997,0,-4.20E-16,0,0,90,0,-185.3685803
8.322860089,-2800.18088,0,-4.23E-16,0,0,90,0,-185.1765372
8.327861808,-2801.105803,0,-4.26E-16,0,0,90,0,-184.9845585
8.332863527,-2802.029766,0,-4.30E-16,0,0,90,0,-184.792644
8.337865246,-2802.95277,0,-4.33E-16,0,0,90,0,-184.6007936
8.342866965,-2803.874815,0,-4.36E-16,0,0,90,0,-184.4090073
8.347868683,-2804.795901,0,-4.39E-16,0,0,90,0,-184.2172849
8.352870402,-2805.716029,0,-4.43E-16,0,0,90,0,-184.0256264
8.357872121,-2806.635199,0,-4.46E-16,0,0,90,0,-183.8340317
8.36287384,-2807.553412,0,-4.49E-16,0,0,90,0,-183.6425007
8.367875559,-2808.470667,0,-4.53E-16,0,0,90,0,-183.4510333
8.372877277,-2809.386965,0,-4.56E-16,0,0,90,0,-183.2596294
8.377878996,-2810.302307,0,-4.59E-16,0,0,90,0,-183.0682889
8.382880715,-2811.216692,0,-4.63E-16,0,0,90,0,-182.8770118
8.387882434,-2812.130121,0,-4.66E-16,0,0,90,0,-182.685798
8.392884153,-2813.042594,0,-4.70E-16,0,0,90,0,-182.4946473
8.397885871,-2813.954112,0,-4.73E-16,0,0,90,0,-182.3035597
8.40288759,-2814.864675,0,-4.77E-16,0,0,90,0,-182.1125351
8.407889309,-2815.774282,0,-4.81E-16,0,0,90,0,-181.9215734
8.412891028,-2816.682936,0,-4.84E-16,0,0,90,0,-181.7306745
8.417892747,-2817.590635,0,-4.88E-16,0,0,90,0,-181.5398384
8.422894465,-2818.49738,0,-4.91E-16,0,0,90,0,-181.3490649
8.427896184,-2819.403172,0,-4.95E-16,0,0,90,0,-181.158354
8.432897903,-2820.308011,0,-4.99E-16,0,0,90,0,-180.9677056
8.437899622,-2821.211896,0,-5.02E-16,0,0,90,0,-180.7771196
8.442901341,-2822.114829,0,-5.06E-16,0,0,90,0,-180.5865959
8.447903059,-2823.01681,0,-5.10E-16,0,0,90,0,-180.3961344
8.452904778,-2823.917838,0,-5.14E-16,0,0,90,0,-180.205735
8.457906497,-2824.817915,0,-5.17E-16,0,0,90,0,-180.0153977
8.462908216,-2825.717041,0,-5.21E-16,0,0,90,0,-179.8251223
8.467909935,-2826.615216,0,-5.25E-16,0,0,90,0,-179.6349088
8.472911653,-2827.512439,0,-5.29E-16,0,0,90,0,-179.4447571
8.477913372,-2828.408713,0,-5.33E-16,0,0,90,0,-179.2546671
8.482915091,-2829.304036,0,-5.36E-16,0,0,90,0,-179.0646388
8.48791681,-2830.198409,0,-5.40E-16,0,0,90,0,-178.874672
8.492918529,-2831.091833,0,-5.44E-16,0,0,90,0,-178.6847666
8.497920248,-2831.984308,0,-5.48E-16,0,0,90,0,-178.4949226
8.502921966,-2832.875833,0,-5.52E-16,0,0,90,0,-178.3051399
8.507923685,-2833.766411,0,-5.56E-16,0,0,90,0,-178.1154183
8.512925404,-2834.656039,0,-5.60E-16,0,0,90,0,-177.9257579
8.517927123,-2835.54472,0,-5.63E-16,0,0,90,0,-177.7361585
8.522928842,-2836.432453,0,-5.67E-16,0,0,90,0,-177.5466201
8.52793056,-2837.319239,0,-5.71E-16,0,0,90,0,-177.3571425
8.532932279,-2838.205078,0,-5.75E-16,0,0,90,0,-177.1677256
8.537933998,-2839.089969,0,-5.79E-16,0,0,90,0,-176.9783695
8.542935717,-2839.973915,0,-5.83E-16,0,0,90,0,-176.789074
8.547937436,-2840.856914,0,-5.87E-16,0,0,90,0,-176.599839
8.552939154,-2841.738967,0,-5.91E-16,0,0,90,0,-176.4106644
8.557940873,-2842.620075,0,-5.95E-16,0,0,90,0,-176.2215502
8.562942592,-2843.500238,0,-5.99E-16,0,0,90,0,-176.0324962
8.567944311,-2844.379455,0,-6.03E-16,0,0,90,0,-175.8435025
8.57294603,-2845.257728,0,-6.07E-16,0,0,90,0,-175.6545688
8.577947748,-2846.135056,0,-6.11E-16,0,0,90,0,-175.4656951
8.582949467,-2847.011441,0,-6.14E-16,0,0,90,0,-175.2768814
8.587951186,-2847.886881,0,-6.18E-16,0,0,90,0,-175.0881276
8.592952905,-2848.761379,0,-6.22E-16,0,0,90,0,-174.8994334
8.597954624,-2849.634933,0,-6.26E-16,0,0,90,0,-174.710799
8.602956342,-2850.507544,0,-6.30E-16,0,0,90,0,-174.5222242
8.607958061,-2851.379212,0,-6.34E-16,0,0,90,0,-174.3337089
8.61295978,-2852.249939,0,-6.38E-16,0,0,90,0,-174.145253
8.617961499,-2853.119723,0,-6.42E-16,0,0,90,0,-173.9568565
8.622963218,-2853.988565,0,-6.46E-16,0,0,90,0,-173.7685193
8.627964936,-2854.856467,0,-6.50E-16,0,0,90,0,-173.5802412
8.632966655,-2855.723427,0,-6.54E-16,0,0,90,0,-173.3920222
8.637968374,-2856.589446,0,-6.57E-16,0,0,90,0,-173.2038623
8.642970093,-2857.454525,0,-6.61E-16,0,0,90,0,-173.0157613
8.647971812,-2858.318663,0,-6.65E-16,0,0,90,0,-172.8277191
8.65297353,-2859.181862,0,-6.69E-16,0,0,90,0,-172.6397357
8.657975249,-2860.044121,0,-6.73E-16,0,0,90,0,-172.451811
8.662976968,-2860.905441,0,-6.77E-16,0,0,90,0,-172.263945
8.667978687,-2861.765822,0,-6.80E-16,0,0,90,0,-172.0761374
8.672980406,-2862.625264,0,-6.84E-16,0,0,90,0,-171.8883883
8.677982124,-2863.483767,0,-6.88E-16,0,0,90,0,-171.7006975
8.682983843,-2864.341332,0,-6.92E-16,0,0,90,0,-171.5130651
8.687985562,-2865.19796,0,-6.96E-16,0,0,90,0,-171.3254908
8.692987281,-2866.05365,0,-6.99E-16,0,0,90,0,-171.1379746
8.697989,-2866.908402,0,-7.03E-16,0,0,90,0,-170.9505165
8.702990718,-2867.762218,0,-7.07E-16,0,0,90,0,-170.7631163
8.707992437,-2868.615097,0,-7.11E-16,0,0,90,0,-170.575774
8.712994156,-2869.467039,0,-7.14E-16,0,0,90,0,-170.3884895
8.717995875,-2870.318045,0,-7.18E-16,0,0,90,0,-170.2012627
8.722997594,-2871.168116,0,-7.22E-16,0,0,90,0,-170.0140936
8.727999312,-2872.017251,0,-7.25E-16,0,0,90,0,-169.826982
8.733001031,-2872.86545,0,-7.29E-16,0,0,90,0,-169.6399278
8.73800275,-2873.712715,0,-7.32E-16,0,0,90,0,-169.452931
8.743004469,-2874.559045,0,-7.36E-16,0,0,90,0,-169.2659916
8.748006188,-2875.404441,0,-7.40E-16,0,0,90,0,-169.0791093
8.753007906,-2876.248902,0,-7.43E-16,0,0,90,0,-168.8922842
8.758009625,-2877.09243,0,-7.47E-16,0,0,90,0,-168.7055162
8.763011344,-2877.935024,0,-7.50E-16,0,0,90,0,-168.5188051
8.768013063,-2878.776684,0,-7.54E-16,0,0,90,0,-168.332151
8.773014782,-2879.617412,0,-7.57E-16,0,0,90,0,-168.1455537
8.778016501,-2880.457207,0,-7.61E-16,0,0,90,0,-167.9590131
8.783018219,-2881.29607,0,-7.64E-16,0,0,90,0,-167.7725291
8.788019938,-2882.134,0,-7.67E-16,0,0,90,0,-167.5861018
8.793021657,-2882.970999,0,-7.71E-16,0,0,90,0,-167.3997309
8.798023376,-2883.807066,0,-7.74E-16,0,0,90,0,-167.2134165
8.803025095,-2884.642202,0,-7.77E-16,0,0,90,0,-167.0271584
8.808026813,-2885.476407,0,-7.81E-16,0,0,90,0,-166.8409566
8.813028532,-2886.309681,0,-7.84E-16,0,0,90,0,-166.654811
8.818030251,-2887.142024,0,-7.87E-16,0,0,90,0,-166.4687214
8.82303197,-2887.973438,0,-7.91E-16,0,0,90,0,-166.2826879
8.828033689,-2888.803921,0,-7.94E-16,0,0,90,0,-166.0967103
8.833035407,-2889.633475,0,-7.97E-16,0,0,90,0,-165.9107886
8.838037126,-2890.4621,0,-8.00E-16,0,0,90,0,-165.7249227
8.843038845,-2891.289795,0,-8.03E-16,0,0,90,0,-165.5391125
8.848040564,-2892.116562,0,-8.06E-16,0,0,90,0,-165.3533579
8.853042283,-2892.942401,0,-8.09E-16,0,0,90,0,-165.1676588
8.858044001,-2893.767311,0,-8.12E-16,0,0,90,0,-164.9820152
8.86304572,-2894.591293,0,-8.15E-16,0,0,90,0,-164.796427
8.868047439,-2895.414347,0,-8.18E-16,0,0,90,0,-164.6108942
8.873049158,-2896.236474,0,-8.21E-16,0,0,90,0,-164.4254165
8.878050877,-2897.057674,0,-8.24E-16,0,0,90,0,-164.239994
8.883052595,-2897.877947,0,-8.27E-16,0,0,90,0,-164.0546266
8.888054314,-2898.697294,0,-8.30E-16,0,0,90,0,-163.8693141
8.893056033,-2899.515714,0,-8.33E-16,0,0,90,0,-163.6840566
8.898057752,-2900.333209,0,-8.36E-16,0,0,90,0,-163.498854
8.903059471,-2901.149777,0,-8.39E-16,0,0,90,0,-163.3137061
8.908061189,-2901.96542,0,-8.41E-16,0,0,90,0,-163.1286128
8.913062908,-2902.780138,0,-8.44E-16,0,0,90,0,-162.9435742
8.918064627,-2903.593931,0,-8.47E-16,0,0,90,0,-162.7585901
8.923066346,-2904.406799,0,-8.49E-16,0,0,90,0,-162.5736604
8.928068065,-2905.218743,0,-8.52E-16,0,0,90,0,-162.3887852
8.933069783,-2906.029763,0,-8.55E-16,0,0,90,0,-162.2039642
8.938071502,-2906.839859,0,-8.57E-16,0,0,90,0,-162.0191974
8.943073221,-2907.649031,0,-8.60E-16,0,0,90,0,-161.8344848
8.94807494,-2908.457281,0,-8.62E-16,0,0,90,0,-161.6498262
8.953076659,-2909.264607,0,-8.65E-16,0,0,90,0,-161.4652216
8.958078377,-2910.07101,0,-8.67E-16,0,0,90,0,-161.2806709
8.963080096,-2910.876491,0,-8.70E-16,0,0,90,0,-161.0961741
8.968081815,-2911.68105,0,-8.72E-16,0,0,90,0,-160.911731
8.973083534,-2912.484686,0,-8.75E-16,0,0,90,0,-160.7273415
8.978085253,-2913.287401,0,-8.77E-16,0,0,90,0,-160.5430057
8.983086971,-2914.089195,0,-8.79E-16,0,0,90,0,-160.3587234
8.98808869,-2914.890067,0,-8.81E-16,0,0,90,0,-160.1744945
8.993090409,-2915.690019,0,-8.84E-16,0,0,90,0,-159.990319
8.998092128,-2916.48905,0,-8.86E-16,0,0,90,0,-159.8061968
9.003093847,-2917.287161,0,-8.88E-16,0,0,90,0,-159.6221278
9.008095565,-2918.084351,0,-8.90E-16,0,0,90,0,-159.4381119
9.013097284,-2918.880622,0,-8.92E-16,0,0,90,0,-159.2541491
9.018099003,-2919.675973,0,-8.94E-16,0,0,90,0,-159.0702392
9.023100722,-2920.470405,0,-8.96E-16,0,0,90,0,-158.8863823
9.028102441,-2921.263918,0,-8.98E-16,0,0,90,0,-158.7025782
9.03310416,-2922.056512,0,-9.00E-16,0,0,90,0,-158.5188269
9.038105878,-2922.848188,0,-9.02E-16,0,0,90,0,-158.3351282
9.043107597,-2923.638945,0,-9.04E-16,0,0,90,0,-158.1514821
9.048109316,-2924.428785,0,-9.06E-16,0,0,90,0,-157.9678886
9.053111035,-2925.217706,0,-9.08E-16,0,0,90,0,-157.7843475
9.058112754,-2926.005711,0,-9.10E-16,0,0,90,0,-157.6008588
9.063114472,-2926.792798,0,-9.12E-16,0,0,90,0,-157.4174224
9.068116191,-2927.578968,0,-9.13E-16,0,0,90,0,-157.2340382
9.07311791,-2928.364221,0,-9.15E-16,0,0,90,0,-157.0507061
9.078119629,-2929.148559,0,-9.17E-16,0,0,90,0,-156.8674261
9.083121348,-2929.93198,0,-9.18E-16,0,0,90,0,-156.6841981
9.088123066,-2930.714485,0,-9.20E-16,0,0,90,0,-156.501022
9.093124785,-2931.496074,0,-9.21E-16,0,0,90,0,-156.3178978
9.098126504,-2932.276748,0,-9.23E-16,0,0,90,0,-156.1348254
9.103128223,-2933.056507,0,-9.25E-16,0,0,90,0,-155.9518046
9.108129942,-2933.835351,0,-9.26E-16,0,0,90,0,-155.7688354
9.11313166,-2934.613281,0,-9.27E-16,0,0,90,0,-155.5859178
9.118133379,-2935.390296,0,-9.29E-16,0,0,90,0,-155.4030517
9.123135098,-2936.166397,0,-9.30E-16,0,0,90,0,-155.220237
9.128136817,-2936.941585,0,-9.32E-16,0,0,90,0,-155.0374735
9.133138536,-2937.715859,0,-9.33E-16,0,0,90,0,-154.8547613
9.138140254,-2938.489219,0,-9.34E-16,0,0,90,0,-154.6721003
9.143141973,-2939.261667,0,-9.35E-16,0,0,90,0,-154.4894904
9.148143692,-2940.033201,0,-9.37E-16,0,0,90,0,-154.3069315
9.153145411,-2940.803823,0,-9.38E-16,0,0,90,0,-154.1244236
9.15814713,-2941.573533,0,-9.39E-16,0,0,90,0,-153.9419665
9.163148848,-2942.342331,0,-9.40E-16,0,0,90,0,-153.7595602
9.168150567,-2943.110217,0,-9.41E-16,0,0,90,0,-153.5772046
9.173152286,-2943.877192,0,-9.42E-16,0,0,90,0,-153.3948997
9.178154005,-2944.643255,0,-9.43E-16,0,0,90,0,-153.2126453
9.183155724,-2945.408407,0,-9.44E-16,0,0,90,0,-153.0304415
9.188157442,-2946.172648,0,-9.45E-16,0,0,90,0,-152.8482881
9.193159161,-2946.935979,0,-9.46E-16,0,0,90,0,-152.666185
9.19816088,-2947.6984,0,-9.47E-16,0,0,90,0,-152.4841322
9.203162599,-2948.459911,0,-9.48E-16,0,0,90,0,-152.3021296
9.208164318,-2949.220512,0,-9.49E-16,0,0,90,0,-152.1201771
9.213166036,-2949.980203,0,-9.50E-16,0,0,90,0,-151.9382747
9.218167755,-2950.738985,0,-9.50E-16,0,0,90,0,-151.7564223
9.223169474,-2951.496858,0,-9.51E-16,0,0,90,0,-151.5746198
