time,altitude,Vertical velocity (m/s),Vertical acceleration (m/s�),Total velocity (m/s),Total acceleration (m/s�),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (�),Lateral velocity (m/s),Lateral acceleration (m/s�),Latitude (�),Longitude (�),Gravitational acceleration (m/s�),Angle of attack (�),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg�m�),Rotational moment of inertia (kg�m�),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),thrust,Drag force (N),CD,Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s�),Reference length (cm),Reference area (cm�),Vertical orientation (zenith) (�),Lateral orientation (azimuth) (�),Wind velocity (m/s),Air temperature (�C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
2.4922,873.8,29.476,-62.22,29.984,62.233,17.108,-0.0067812,17.108,-0.022711,1.0592,1.2696,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.088988,885718,0,28.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038411,NaN,NaN,NaN,NaN,1.7726,9.3219,912.87,336.95,0.0080343,0.11729
2.5005,874.04,28.976,-60.485,29.484,60.497,17.099,-0.0067928,17.099,-0.022761,1.0694,1.2319,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.087505,870932,0,27.672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037772,NaN,NaN,NaN,NaN,1.7732,9.3203,912.85,336.95,0.0082648,0.1173
2.509,874.28,28.476,-58.779,28.984,58.791,17.09,-0.0068046,17.09,-0.022813,1.0795,1.1927,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.086021,856146,0,26.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037133,NaN,NaN,NaN,NaN,1.7726,9.3187,912.82,336.95,0.0085047,0.11731
2.5178,874.53,27.976,-57.101,28.484,57.112,17.081,-0.0068165,17.081,-0.022866,1.0893,1.1198,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.084536,841345,0,25.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036494,NaN,NaN,NaN,NaN,1.7513,9.3172,912.79,336.95,0.0087547,0.11732
2.5268,874.78,27.476,-55.453,27.983,55.463,17.071,-0.0068287,17.071,-0.02292,1.0987,1.0483,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.083051,826545,0,24.924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035855,NaN,NaN,NaN,NaN,1.7294,9.3156,912.76,336.94,0.0090151,0.11733
2.5361,875.03,26.976,-53.834,27.483,53.842,17.06,-0.006841,17.06,-0.022975,1.1078,0.97824,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.081565,811745,0,24.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035217,NaN,NaN,NaN,NaN,1.7068,9.3139,912.74,336.94,0.0092864,0.11734
2.5456,875.29,26.476,-52.244,26.982,52.252,17.05,-0.0068535,17.05,-0.023031,1.1165,0.90952,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.08008,796946,0,23.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0034578,NaN,NaN,NaN,NaN,1.6836,9.3123,912.71,336.94,0.0095691,0.11734
2.5555,875.55,25.976,-50.683,26.482,50.69,17.039,-0.0068662,17.039,-0.023089,1.1248,0.84219,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.078595,782147,0,22.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033939,NaN,NaN,NaN,NaN,1.6596,9.3106,912.68,336.94,0.0098639,0.11735
2.5657,875.81,25.476,-49.152,25.982,49.158,17.027,-0.0068791,17.027,-0.023148,1.1329,0.79578,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.077111,767356,0,21.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00333,NaN,NaN,NaN,NaN,1.6478,9.3089,912.65,336.94,0.010171,0.11736
2.5762,876.07,24.977,-47.65,25.482,47.656,17.015,-0.0068922,17.015,-0.023208,1.141,0.76599,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.075627,752572,0,20.664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032661,NaN,NaN,NaN,NaN,1.6462,9.3072,912.62,336.94,0.010492,0.11737
2.587,876.34,24.477,-46.178,24.982,46.184,17.003,-0.0069055,17.003,-0.02327,1.1489,0.73678,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.074143,737788,0,19.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032023,NaN,NaN,NaN,NaN,1.6445,9.3055,912.59,336.94,0.010826,0.11738
2.5982,876.61,23.977,-44.735,24.482,44.741,16.99,-0.0069191,16.99,-0.023333,1.1569,0.70814,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.072659,723005,0,19.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031384,NaN,NaN,NaN,NaN,1.6428,9.3038,912.56,336.94,0.011176,0.11739
2.6097,876.89,23.477,-43.321,23.982,43.326,16.977,-0.0069329,16.977,-0.023398,1.1647,0.68009,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.071175,708222,0,18.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030746,NaN,NaN,NaN,NaN,1.641,9.302,912.53,336.94,0.01154,0.1174
2.6216,877.16,22.977,-41.938,23.482,41.944,16.963,-0.0069469,16.963,-0.023465,1.1731,0.70508,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.069694,693464,0,17.547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030107,NaN,NaN,NaN,NaN,1.6774,9.3002,912.5,336.93,0.011921,0.11741
2.6339,877.44,22.477,-40.584,22.983,40.59,16.948,-0.0069611,16.948,-0.023533,1.1822,0.73931,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.068213,678714,0,16.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029469,NaN,NaN,NaN,NaN,1.7225,9.2984,912.47,336.93,0.012318,0.11747
2.6467,877.73,21.977,-39.259,22.485,39.267,16.933,-0.0069756,16.933,-0.023603,1.1921,0.77246,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.066733,663968,0,16.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028831,NaN,NaN,NaN,NaN,1.7692,9.2966,912.44,336.93,0.012733,0.11748
2.6598,878.01,21.477,-37.964,21.986,37.972,16.917,-0.0069904,16.917,-0.023675,1.2027,0.80451,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.065253,649227,0,15.381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028193,NaN,NaN,NaN,NaN,1.8174,9.2948,912.41,336.93,0.013168,0.1175
2.6735,878.3,20.977,-36.696,21.486,36.704,16.901,-0.0070054,16.901,-0.023749,1.2131,0.76367,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.063769,634442,0,14.688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027555,NaN,NaN,NaN,NaN,1.81,9.2929,912.37,336.93,0.013623,0.11751
2.6876,878.59,20.477,-35.456,20.985,35.463,16.884,-0.0070207,16.884,-0.023825,1.2229,0.69932,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.062283,619641,0,14.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026917,NaN,NaN,NaN,NaN,1.7824,9.291,912.34,336.93,0.014099,0.11752
2.7022,878.89,19.977,-34.246,20.484,34.252,16.866,-0.0070363,16.866,-0.023903,1.2322,0.63669,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.060797,604841,0,13.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026279,NaN,NaN,NaN,NaN,1.7538,9.2891,912.31,336.93,0.014598,0.11753
2.7173,879.19,19.477,-33.065,19.984,33.07,16.847,-0.0070522,16.847,-0.023984,1.241,0.57968,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.059311,590044,0,12.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025642,NaN,NaN,NaN,NaN,1.7276,9.2872,912.28,336.93,0.015119,0.11754
2.7329,879.49,18.978,-31.914,19.483,31.919,16.828,-0.0070684,16.828,-0.024067,1.2495,0.54691,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.057827,575261,0,12.077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025004,NaN,NaN,NaN,NaN,1.7203,9.2853,912.24,336.93,0.015665,0.11755
2.7492,879.79,18.478,-30.792,18.983,30.796,16.807,-0.0070848,16.807,-0.024152,1.2579,0.515,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.056343,560480,0,11.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024367,NaN,NaN,NaN,NaN,1.7127,9.2833,912.21,336.92,0.016236,0.11756
2.766,880.1,17.978,-29.699,18.483,29.703,16.786,-0.0071017,16.786,-0.02424,1.2661,0.48396,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.054858,545699,0,10.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002373,NaN,NaN,NaN,NaN,1.7049,9.2814,912.18,336.92,0.016833,0.11758
2.7835,880.41,17.478,-28.636,17.983,28.64,16.764,-0.0071188,16.764,-0.024331,1.274,0.45639,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.053374,530920,0,10.287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023092,NaN,NaN,NaN,NaN,1.6992,9.2794,912.14,336.92,0.017458,0.11763
2.8016,880.72,16.978,-27.602,17.483,27.605,16.741,-0.0071363,16.741,-0.024424,1.2818,0.42973,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.05189,516141,0,9.7228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022455,NaN,NaN,NaN,NaN,1.6935,9.2773,912.11,336.92,0.018113,0.11764
2.8204,881.03,16.478,-26.597,16.983,26.6,16.716,-0.0071542,16.716,-0.024521,1.2894,0.40543,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.050406,501365,0,9.1742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021818,NaN,NaN,NaN,NaN,1.6891,9.2753,912.07,336.92,0.018797,0.11765
2.8399,881.35,15.978,-25.621,16.483,25.624,16.691,-0.0071724,16.691,-0.024621,1.2972,0.39854,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.048923,486601,0,8.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021182,NaN,NaN,NaN,NaN,1.702,9.2733,912.04,336.92,0.019513,0.11767
2.8602,881.67,15.478,-24.675,15.983,24.678,16.665,-0.007191,16.665,-0.024723,1.3051,0.39165,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.04744,471839,0,8.1258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020545,NaN,NaN,NaN,NaN,1.7154,9.2712,912,336.92,0.020261,0.11768
2.8812,881.99,14.978,-23.758,15.484,23.761,16.637,-0.00721,16.637,-0.02483,1.3133,0.38752,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.045958,457081,0,7.6256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019909,NaN,NaN,NaN,NaN,1.7323,9.2691,911.97,336.92,0.021042,0.11769
2.9031,882.31,14.478,-22.871,14.985,22.874,16.609,-0.0072293,16.609,-0.02494,1.3217,0.38602,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.044476,442328,0,7.1414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019273,NaN,NaN,NaN,NaN,1.7531,9.2671,911.93,336.91,0.021859,0.1177
2.9258,882.64,13.978,-22.012,14.485,22.015,16.578,-0.0072492,16.578,-0.025053,1.3302,0.37383,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.042993,427567,0,6.6729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018638,NaN,NaN,NaN,NaN,1.7623,9.265,911.89,336.91,0.022712,0.11771
2.9494,882.96,13.478,-21.181,13.983,21.183,16.547,-0.0072694,16.547,-0.025171,1.3372,0.29774,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.041503,412741,0,6.2182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018002,NaN,NaN,NaN,NaN,1.6934,9.2629,911.86,336.91,0.023604,0.11772
2.9739,883.28,12.978,-20.379,13.481,20.38,16.514,-0.0072901,16.514,-0.025293,1.3428,0.22521,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.040014,397922,0,5.7799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017367,NaN,NaN,NaN,NaN,1.6217,9.2608,911.82,336.91,0.024534,0.11773
2.9994,883.61,12.478,-19.608,12.982,19.61,16.48,-0.0073112,16.48,-0.025419,1.3491,0.24728,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.038534,383186,0,5.3598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016732,NaN,NaN,NaN,NaN,1.6674,9.2587,911.79,336.91,0.025497,0.11774
3.0259,883.93,11.978,-18.867,12.484,18.869,16.444,-0.0073328,16.444,-0.02555,1.3562,0.27014,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.037054,368461,0,4.9559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016098,NaN,NaN,NaN,NaN,1.7182,9.2565,911.75,336.91,0.026498,0.11775
3.0534,884.26,11.478,-18.155,11.985,18.158,16.406,-0.0073549,16.406,-0.025686,1.3641,0.28732,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.035575,353740,0,4.5679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015464,NaN,NaN,NaN,NaN,1.7654,9.2544,911.71,336.91,0.027537,0.11776
3.0821,884.58,10.978,-17.472,11.487,17.475,16.367,-0.0073775,16.367,-0.025826,1.3726,0.29401,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.034095,339015,0,4.1956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014831,NaN,NaN,NaN,NaN,1.8012,9.2523,911.68,336.91,0.028612,0.11777
3.1118,884.9,10.479,-16.816,10.985,16.818,16.326,-0.0074007,16.326,-0.025972,1.3796,0.23826,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.032605,324191,0,3.8368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014199,NaN,NaN,NaN,NaN,1.7426,9.2502,911.64,336.9,0.02973,0.11779
3.1427,885.21,9.9786,-16.19,10.484,16.192,16.284,-0.0074243,16.284,-0.026123,1.3859,0.20239,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.031118,309396,0,3.4947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013567,NaN,NaN,NaN,NaN,1.7088,9.2482,911.61,336.9,0.03088,0.1178
3.1747,885.52,9.4786,-15.594,9.9841,15.595,16.239,-0.0074485,16.239,-0.02628,1.3921,0.19355,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.029635,294643,0,3.1694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012935,NaN,NaN,NaN,NaN,1.7164,9.2461,911.57,336.9,0.032061,0.11781
3.208,885.83,8.9787,-15.028,9.4855,15.029,16.193,-0.0074732,16.193,-0.026443,1.3988,0.20023,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.028155,279921,0,2.8607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012305,NaN,NaN,NaN,NaN,1.7522,9.2441,911.54,336.9,0.033269,0.11782
3.2425,886.13,8.4787,-14.491,8.9877,14.492,16.144,-0.0074985,16.144,-0.026612,1.4061,0.21171,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.026678,265225,0,2.5682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011676,NaN,NaN,NaN,NaN,1.8009,9.2421,911.5,336.9,0.034501,0.11785
3.2782,886.43,7.9788,-13.984,8.4909,13.985,16.094,-0.0075244,16.094,-0.026788,1.4141,0.2261,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.025203,250559,0,2.2921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011048,NaN,NaN,NaN,NaN,1.8609,9.2401,911.47,336.9,0.035751,0.11788
3.3153,886.71,7.4789,-13.504,7.9924,13.506,16.041,-0.0075509,16.041,-0.02697,1.4222,0.21783,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.023723,235842,0,2.0308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010422,NaN,NaN,NaN,NaN,1.8798,9.2382,911.43,336.9,0.03702,0.11789
3.3536,886.99,6.9789,-13.055,7.4954,13.057,15.987,-0.0075779,15.987,-0.027159,1.4306,0.21859,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.022249,221173,0,1.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00097981,NaN,NaN,NaN,NaN,1.9206,9.2364,911.4,336.9,0.038294,0.1179
3.3931,887.26,6.479,-12.636,7.0023,12.638,15.93,-0.0076056,15.93,-0.027355,1.4398,0.23406,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.020785,206617,0,1.5587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00091763,NaN,NaN,NaN,NaN,2.0022,9.2346,911.37,336.9,0.039562,0.11792
3.434,887.51,5.9791,-12.243,6.5022,12.245,15.871,-0.0076338,15.871,-0.027559,1.4484,0.20883,28.61,-80.6,9.7895,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.019301,191858,0,1.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00085575,NaN,NaN,NaN,NaN,1.989,9.2328,911.34,336.89,0.040832,0.11793
3.476,887.75,5.4791,-11.878,5.9973,11.879,15.81,-0.0076626,15.81,-0.02777,1.4553,0.16414,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.017802,176956,0,1.1434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00079419,NaN,NaN,NaN,NaN,1.916,9.2312,911.31,336.89,0.04209,0.11794
3.5194,887.98,4.9792,-11.542,5.4927,11.543,15.747,-0.0076921,15.747,-0.027988,1.4606,0.124,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.016304,162062,0,0.959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00073297,NaN,NaN,NaN,NaN,1.8406,9.2296,911.29,336.89,0.043316,0.11795
3.5639,888.19,4.4792,-11.237,4.9902,11.237,15.682,-0.0077221,15.682,-0.028214,1.465,0.097303,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.014813,147236,0,0.79157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006722,NaN,NaN,NaN,NaN,1.7932,9.2281,911.26,336.89,0.044496,0.11796
3.6095,888.38,3.9792,-10.96,4.4873,10.96,15.615,-0.0077528,15.615,-0.028447,1.4682,0.071184,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.01332,132395,0,0.64004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00061204,NaN,NaN,NaN,NaN,1.7351,9.2268,911.24,336.89,0.045619,0.11796
3.6562,888.55,3.4792,-10.712,3.9815,10.712,15.546,-0.007784,15.546,-0.028688,1.4697,0.031818,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.011818,117468,0,0.50386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00055269,NaN,NaN,NaN,NaN,1.6032,9.2255,911.22,336.89,0.046676,0.11797
3.7038,888.71,2.9792,-10.494,3.4798,10.494,15.476,-0.0078157,15.476,-0.028935,1.4704,0.01417,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.010329,102667,0,0.38489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00049439,NaN,NaN,NaN,NaN,1.5374,9.2244,911.2,336.89,0.047644,0.11798
3.7523,888.84,2.4792,-10.307,2.9816,10.307,15.405,-0.007848,15.405,-0.029189,1.4714,0.021352,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.0088505,87967,0,0.28257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00043763,NaN,NaN,NaN,NaN,1.5911,9.2234,911.18,336.89,0.048512,0.11799
3.8016,888.95,1.9792,-10.149,2.4909,10.149,15.332,-0.0078808,15.332,-0.02945,1.4732,0.03536,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.0073939,73489,0,0.19721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00038319,NaN,NaN,NaN,NaN,1.7129,9.2225,911.16,336.89,0.049266,0.118
3.8515,889.04,1.4792,-10.02,1.9995,10.02,15.259,-0.007914,15.259,-0.029717,1.4748,0.033374,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.0059353,58991,0,0.12707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00033226,NaN,NaN,NaN,NaN,1.7575,9.2218,911.15,336.89,0.049901,0.11801
3.9019,889.1,0.9792,-9.9191,1.5075,9.9192,15.184,-0.0079477,15.184,-0.029989,1.4761,0.02573,28.61,-80.6,9.7894,NaN,NaN,NaN,NaN,545.69,0,NaN,NaN,NaN,NaN,NaN,0.0044749,44475,0,0.072231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00028662,NaN,NaN,NaN,NaN,1.7657,9.2213,911.14,336.89,0.050407,0.11802
